trial,time,depot_id,drone_ids,lat,lon,num_drones
92,51,5,dn13;dn15,37.739611,-122.492203,2
92,52,1,dn2;dn3,37.774524,-122.473656,2
92,52,2,dn5,37.751751,-122.410654,1
92,52,3,dn9,37.718779,-122.462401,1
92,52,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,53,1,dn2;dn3,37.774524,-122.473656,2
92,53,3,dn9,37.718779,-122.462401,1
92,53,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,54,1,dn3,37.774524,-122.473656,1
92,54,3,dn9,37.718779,-122.462401,1
92,54,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,55,1,dn3,37.774524,-122.473656,1
92,55,3,dn9,37.718779,-122.462401,1
92,55,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,56,1,dn1;dn3,37.774524,-122.473656,2
92,56,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,57,1,dn1;dn3,37.774524,-122.473656,2
92,57,5,dn14;dn15,37.739611,-122.492203,2
92,58,1,dn1;dn3,37.774524,-122.473656,2
92,58,5,dn14;dn15,37.739611,-122.492203,2
92,59,1,dn1;dn3,37.774524,-122.473656,2
92,59,5,dn14;dn15,37.739611,-122.492203,2
92,60,1,dn1;dn3,37.774524,-122.473656,2
92,60,4,dn11,37.78929,-122.426797,1
92,60,5,dn14;dn15,37.739611,-122.492203,2
92,61,1,dn1;dn3,37.774524,-122.473656,2
92,61,5,dn15,37.739611,-122.492203,1
92,62,1,dn1;dn3,37.774524,-122.473656,2
92,62,5,dn15,37.739611,-122.492203,1
92,63,1,dn1;dn3,37.774524,-122.473656,2
92,63,5,dn15,37.739611,-122.492203,1
92,64,1,dn3,37.774524,-122.473656,1
92,64,5,dn15,37.739611,-122.492203,1
92,65,1,dn3,37.774524,-122.473656,1
92,65,3,dn8,37.718779,-122.462401,1
92,65,5,dn15,37.739611,-122.492203,1
92,66,1,dn3,37.774524,-122.473656,1
92,66,2,dn6,37.751751,-122.410654,1
92,66,3,dn8,37.718779,-122.462401,1
92,66,5,dn15,37.739611,-122.492203,1
92,67,1,dn2,37.774524,-122.473656,1
92,67,3,dn8,37.718779,-122.462401,1
92,67,5,dn15,37.739611,-122.492203,1
92,68,1,dn2,37.774524,-122.473656,1
92,68,3,dn8,37.718779,-122.462401,1
92,68,5,dn15,37.739611,-122.492203,1
92,69,1,dn2,37.774524,-122.473656,1
92,69,3,dn9,37.718779,-122.462401,1
92,69,5,dn15,37.739611,-122.492203,1
92,70,1,dn2,37.774524,-122.473656,1
92,70,3,dn7;dn9,37.718779,-122.462401,2
92,70,4,dn10,37.78929,-122.426797,1
92,70,5,dn15,37.739611,-122.492203,1
92,71,1,dn2,37.774524,-122.473656,1
92,71,3,dn7;dn9,37.718779,-122.462401,2
92,71,4,dn10,37.78929,-122.426797,1
92,71,5,dn13;dn15,37.739611,-122.492203,2
92,72,3,dn7;dn9,37.718779,-122.462401,2
92,72,4,dn10,37.78929,-122.426797,1
92,72,5,dn13;dn15,37.739611,-122.492203,2
92,73,3,dn7;dn9,37.718779,-122.462401,2
92,73,4,dn10,37.78929,-122.426797,1
92,73,5,dn13;dn15,37.739611,-122.492203,2
92,74,2,dn5,37.751751,-122.410654,1
92,74,3,dn7;dn9,37.718779,-122.462401,2
92,74,4,dn10,37.78929,-122.426797,1
92,74,5,dn13;dn15,37.739611,-122.492203,2
92,75,3,dn7;dn9,37.718779,-122.462401,2
92,75,4,dn10,37.78929,-122.426797,1
92,75,5,dn13;dn15,37.739611,-122.492203,2
92,76,2,dn4,37.751751,-122.410654,1
92,76,3,dn7;dn9,37.718779,-122.462401,2
92,76,4,dn10,37.78929,-122.426797,1
92,76,5,dn13;dn15,37.739611,-122.492203,2
92,77,2,dn4,37.751751,-122.410654,1
92,77,3,dn7;dn9,37.718779,-122.462401,2
92,77,4,dn10,37.78929,-122.426797,1
92,77,5,dn13;dn15,37.739611,-122.492203,2
92,78,2,dn4,37.751751,-122.410654,1
92,78,3,dn7;dn9,37.718779,-122.462401,2
92,78,4,dn10,37.78929,-122.426797,1
92,78,5,dn14;dn15,37.739611,-122.492203,2
92,79,2,dn6,37.751751,-122.410654,1
92,79,3,dn7;dn9,37.718779,-122.462401,2
92,79,4,dn10,37.78929,-122.426797,1
92,79,5,dn14;dn15,37.739611,-122.492203,2
92,80,2,dn6,37.751751,-122.410654,1
