timestep,drone,package,earliest_time_attempt,latest_time_attemp,success_return
33.0,dn8,pkg41,38.0,45.0,57
33.0,dn9,pkg41,38.0,45.0,57
33.0,dn10,pkg41,38.0,45.0,62
33.0,dn11,pkg41,38.0,45.0,62
33.0,dn12,pkg41,38.0,45.0,62
33.0,dn13,pkg41,38.0,45.0,50
33.0,dn14,pkg41,38.0,45.0,50
33.0,dn15,pkg41,38.0,45.0,50
35.0,dn1,pkg42,43.0,53.0,59
35.0,dn2,pkg42,43.0,53.0,59
35.0,dn3,pkg42,43.0,53.0,59
35.0,dn4,pkg42,43.0,53.0,72
35.0,dn5,pkg42,43.0,53.0,72
35.0,dn6,pkg42,43.0,53.0,72
35.0,dn7,pkg42,43.0,53.0,69
35.0,dn8,pkg42,43.0,53.0,69
35.0,dn9,pkg42,43.0,53.0,69
35.0,dn10,pkg42,43.0,53.0,68
35.0,dn11,pkg42,43.0,53.0,68
35.0,dn12,pkg42,43.0,53.0,68
35.0,dn13,pkg42,43.0,53.0,62
35.0,dn14,pkg42,43.0,53.0,62
35.0,dn15,pkg42,43.0,53.0,62
39.0,dn1,pkg43,48.0,53.0,63
39.0,dn2,pkg43,48.0,53.0,63
39.0,dn3,pkg43,48.0,53.0,63
39.0,dn4,pkg43,48.0,53.0,57
39.0,dn5,pkg43,48.0,53.0,57
39.0,dn6,pkg43,48.0,53.0,57
39.0,dn7,pkg43,48.0,53.0,63
39.0,dn8,pkg43,48.0,53.0,63
39.0,dn9,pkg43,48.0,53.0,63
39.0,dn10,pkg43,48.0,53.0,63
39.0,dn11,pkg43,48.0,53.0,63
39.0,dn12,pkg43,48.0,53.0,63
39.0,dn13,pkg43,48.0,53.0,65
39.0,dn14,pkg43,48.0,53.0,65
39.0,dn15,pkg43,48.0,53.0,65
40.0,dn1,pkg44,49.0,58.0,64
40.0,dn2,pkg44,49.0,58.0,64
40.0,dn3,pkg44,49.0,58.0,64
40.0,dn4,pkg44,49.0,58.0,68
40.0,dn5,pkg44,49.0,58.0,68
40.0,dn6,pkg44,49.0,58.0,68
40.0,dn7,pkg44,49.0,58.0,74
40.0,dn8,pkg44,49.0,58.0,74
40.0,dn9,pkg44,49.0,58.0,74
40.0,dn10,pkg44,49.0,58.0,62
40.0,dn11,pkg44,49.0,58.0,62
40.0,dn12,pkg44,49.0,58.0,62
40.0,dn13,pkg44,49.0,58.0,72
40.0,dn14,pkg44,49.0,58.0,72
40.0,dn15,pkg44,49.0,58.0,72
43.0,dn1,pkg45,51.0,61.0,66
43.0,dn2,pkg45,51.0,61.0,66
43.0,dn3,pkg45,51.0,61.0,66
43.0,dn4,pkg45,51.0,61.0,76
43.0,dn5,pkg45,51.0,61.0,76
43.0,dn6,pkg45,51.0,61.0,76
43.0,dn7,pkg45,51.0,61.0,72
43.0,dn8,pkg45,51.0,61.0,72
43.0,dn9,pkg45,51.0,61.0,72
43.0,dn10,pkg45,51.0,61.0,75
43.0,dn11,pkg45,51.0,61.0,75
43.0,dn12,pkg45,51.0,61.0,75
43.0,dn13,pkg45,51.0,61.0,66
43.0,dn14,pkg45,51.0,61.0,66
43.0,dn15,pkg45,51.0,61.0,66
45.0,dn1,pkg46,51.0,60.0,69
45.0,dn2,pkg46,51.0,60.0,69
45.0,dn3,pkg46,51.0,60.0,69
45.0,dn4,pkg46,51.0,60.0,68
45.0,dn5,pkg46,51.0,60.0,68
45.0,dn6,pkg46,51.0,60.0,68
45.0,dn7,pkg46,51.0,60.0,67
45.0,dn8,pkg46,51.0,60.0,67
45.0,dn9,pkg46,51.0,60.0,67
45.0,dn10,pkg46,51.0,60.0,72
45.0,dn11,pkg46,51.0,60.0,72
45.0,dn12,pkg46,51.0,60.0,72
45.0,dn13,pkg46,51.0,60.0,68
45.0,dn14,pkg46,51.0,60.0,68
45.0,dn15,pkg46,51.0,60.0,68
47.0,dn1,pkg47,57.0,67.0,78
47.0,dn2,pkg47,57.0,67.0,78
47.0,dn3,pkg47,57.0,67.0,78
47.0,dn4,pkg47,57.0,67.0,71
47.0,dn5,pkg47,57.0,67.0,71
47.0,dn6,pkg47,57.0,67.0,71
47.0,dn7,pkg47,57.0,67.0,81
47.0,dn8,pkg47,57.0,67.0,81
47.0,dn9,pkg47,57.0,67.0,81
47.0,dn10,pkg47,57.0,67.0,74
47.0,dn11,pkg47,57.0,67.0,74
47.0,dn12,pkg47,57.0,67.0,74
47.0,dn13,pkg47,57.0,67.0,82
47.0,dn14,pkg47,57.0,67.0,82
47.0,dn15,pkg47,57.0,67.0,82
49.0,dn1,pkg48,56.0,65.0,76
49.0,dn2,pkg48,56.0,65.0,76
49.0,dn3,pkg48,56.0,65.0,76
49.0,dn4,pkg48,56.0,65.0,80
49.0,dn5,pkg48,56.0,65.0,80
49.0,dn6,pkg48,56.0,65.0,80
49.0,dn7,pkg48,56.0,65.0,70
49.0,dn8,pkg48,56.0,65.0,70
49.0,dn9,pkg48,56.0,65.0,70
49.0,dn10,pkg48,56.0,65.0,83
49.0,dn11,pkg48,56.0,65.0,83
49.0,dn12,pkg48,56.0,65.0,83
49.0,dn13,pkg48,56.0,65.0,68
49.0,dn14,pkg48,56.0,65.0,68
49.0,dn15,pkg48,56.0,65.0,68
50.0,dn1,pkg49,60.0,66.0,84
50.0,dn2,pkg49,60.0,66.0,84
50.0,dn3,pkg49,60.0,66.0,84
50.0,dn4,pkg49,60.0,66.0,72
50.0,dn5,pkg49,60.0,66.0,72
50.0,dn6,pkg49,60.0,66.0,72
50.0,dn7,pkg49,60.0,66.0,79
50.0,dn8,pkg49,60.0,66.0,79
50.0,dn9,pkg49,60.0,66.0,79
50.0,dn10,pkg49,60.0,66.0,82
50.0,dn11,pkg49,60.0,66.0,82
50.0,dn12,pkg49,60.0,66.0,82
50.0,dn13,pkg49,60.0,66.0,84
50.0,dn14,pkg49,60.0,66.0,84
50.0,dn15,pkg49,60.0,66.0,84
53.0,dn1,pkg50,62.0,68.0,78
53.0,dn2,pkg50,62.0,68.0,78
53.0,dn3,pkg50,62.0,68.0,78
53.0,dn4,pkg50,62.0,68.0,82
53.0,dn5,pkg50,62.0,68.0,82
53.0,dn6,pkg50,62.0,68.0,82
53.0,dn7,pkg50,62.0,68.0,74
53.0,dn8,pkg50,62.0,68.0,74
53.0,dn9,pkg50,62.0,68.0,74
53.0,dn10,pkg50,62.0,68.0,84
53.0,dn11,pkg50,62.0,68.0,84
53.0,dn12,pkg50,62.0,68.0,84
53.0,dn13,pkg50,62.0,68.0,71
53.0,dn14,pkg50,62.0,68.0,71
53.0,dn15,pkg50,62.0,68.0,71
54.0,dn1,pkg51,59.0,69.0,82
54.0,dn2,pkg51,59.0,69.0,82
54.0,dn3,pkg51,59.0,69.0,82
54.0,dn4,pkg51,59.0,69.0,70
54.0,dn5,pkg51,59.0,69.0,70
54.0,dn6,pkg51,59.0,69.0,70
54.0,dn7,pkg51,59.0,69.0,82
54.0,dn8,pkg51,59.0,69.0,82
54.0,dn9,pkg51,59.0,69.0,82
54.0,dn10,pkg51,59.0,69.0,79
54.0,dn11,pkg51,59.0,69.0,79
54.0,dn12,pkg51,59.0,69.0,79
54.0,dn13,pkg51,59.0,69.0,85
54.0,dn14,pkg51,59.0,69.0,85
54.0,dn15,pkg51,59.0,69.0,85
55.0,dn1,pkg52,62.0,68.0,83
55.0,dn2,pkg52,62.0,68.0,83
55.0,dn3,pkg52,62.0,68.0,83
55.0,dn4,pkg52,62.0,68.0,80
55.0,dn5,pkg52,62.0,68.0,80
55.0,dn6,pkg52,62.0,68.0,80
55.0,dn7,pkg52,62.0,68.0,71
55.0,dn8,pkg52,62.0,68.0,71
55.0,dn9,pkg52,62.0,68.0,71
55.0,dn10,pkg52,62.0,68.0,86
55.0,dn11,pkg52,62.0,68.0,86
55.0,dn12,pkg52,62.0,68.0,86
55.0,dn13,pkg52,62.0,68.0,78
55.0,dn14,pkg52,62.0,68.0,78
55.0,dn15,pkg52,62.0,68.0,78
56.0,dn1,pkg53,65.0,75.0,90
56.0,dn2,pkg53,65.0,75.0,90
56.0,dn3,pkg53,65.0,75.0,90
56.0,dn4,pkg53,65.0,75.0,84
56.0,dn5,pkg53,65.0,75.0,84
56.0,dn6,pkg53,65.0,75.0,84
56.0,dn7,pkg53,65.0,75.0,81
56.0,dn8,pkg53,65.0,75.0,81
56.0,dn9,pkg53,65.0,75.0,81
56.0,dn10,pkg53,65.0,75.0,92
56.0,dn11,pkg53,65.0,75.0,92
56.0,dn12,pkg53,65.0,75.0,92
56.0,dn13,pkg53,65.0,75.0,87
56.0,dn14,pkg53,65.0,75.0,87
56.0,dn15,pkg53,65.0,75.0,87
57.0,dn1,pkg54,65.0,70.0,87
57.0,dn2,pkg54,65.0,70.0,87
57.0,dn3,pkg54,65.0,70.0,87
57.0,dn4,pkg54,65.0,70.0,78
57.0,dn5,pkg54,65.0,70.0,78
57.0,dn6,pkg54,65.0,70.0,78
57.0,dn7,pkg54,65.0,70.0,79
57.0,dn8,pkg54,65.0,70.0,79
57.0,dn9,pkg54,65.0,70.0,79
57.0,dn10,pkg54,65.0,70.0,86
57.0,dn11,pkg54,65.0,70.0,86
57.0,dn12,pkg54,65.0,70.0,86
57.0,dn13,pkg54,65.0,70.0,85
57.0,dn14,pkg54,65.0,70.0,85
57.0,dn15,pkg54,65.0,70.0,85
59.0,dn1,pkg55,68.0,77.0,91
59.0,dn2,pkg55,68.0,77.0,91
59.0,dn3,pkg55,68.0,77.0,91
59.0,dn4,pkg55,68.0,77.0,80
59.0,dn5,pkg55,68.0,77.0,80
59.0,dn6,pkg55,68.0,77.0,80
59.0,dn7,pkg55,68.0,77.0,92
59.0,dn8,pkg55,68.0,77.0,92
59.0,dn9,pkg55,68.0,77.0,92
59.0,dn10,pkg55,68.0,77.0,86
59.0,dn11,pkg55,68.0,77.0,86
59.0,dn12,pkg55,68.0,77.0,86
59.0,dn13,pkg55,68.0,77.0,95
59.0,dn14,pkg55,68.0,77.0,95
59.0,dn15,pkg55,68.0,77.0,95
60.0,dn1,pkg56,65.0,73.0,74
60.0,dn2,pkg56,65.0,73.0,74
60.0,dn3,pkg56,65.0,73.0,74
60.0,dn4,pkg56,65.0,73.0,86
60.0,dn5,pkg56,65.0,73.0,86
60.0,dn6,pkg56,65.0,73.0,86
60.0,dn7,pkg56,65.0,73.0,87
60.0,dn8,pkg56,65.0,73.0,87
60.0,dn9,pkg56,65.0,73.0,87
60.0,dn10,pkg56,65.0,73.0,82
60.0,dn11,pkg56,65.0,73.0,82
60.0,dn12,pkg56,65.0,73.0,82
60.0,dn13,pkg56,65.0,73.0,83
60.0,dn14,pkg56,65.0,73.0,83
60.0,dn15,pkg56,65.0,73.0,83
62.0,dn1,pkg57,68.0,75.0,83
62.0,dn2,pkg57,68.0,75.0,83
62.0,dn3,pkg57,68.0,75.0,83
62.0,dn4,pkg57,68.0,75.0,89
62.0,dn5,pkg57,68.0,75.0,89
62.0,dn6,pkg57,68.0,75.0,89
62.0,dn7,pkg57,68.0,75.0,82
62.0,dn8,pkg57,68.0,75.0,82
62.0,dn9,pkg57,68.0,75.0,82
62.0,dn10,pkg57,68.0,75.0,91
62.0,dn11,pkg57,68.0,75.0,91
62.0,dn12,pkg57,68.0,75.0,91
62.0,dn13,pkg57,68.0,75.0,77
62.0,dn14,pkg57,68.0,75.0,77
62.0,dn15,pkg57,68.0,75.0,77
63.0,dn1,pkg58,69.0,78.0,86
63.0,dn2,pkg58,69.0,78.0,86
63.0,dn3,pkg58,69.0,78.0,86
63.0,dn4,pkg58,69.0,78.0,85
63.0,dn5,pkg58,69.0,78.0,85
63.0,dn6,pkg58,69.0,78.0,85
63.0,dn7,pkg58,69.0,78.0,86
63.0,dn8,pkg58,69.0,78.0,86
63.0,dn9,pkg58,69.0,78.0,86
63.0,dn10,pkg58,69.0,78.0,89
63.0,dn11,pkg58,69.0,78.0,89
63.0,dn12,pkg58,69.0,78.0,89
63.0,dn13,pkg58,69.0,78.0,87
63.0,dn14,pkg58,69.0,78.0,87
63.0,dn15,pkg58,69.0,78.0,87
66.0,dn1,pkg59,71.0,78.0,92
66.0,dn2,pkg59,71.0,78.0,92
66.0,dn3,pkg59,71.0,78.0,92
66.0,dn4,pkg59,71.0,78.0,81
66.0,dn5,pkg59,71.0,78.0,81
66.0,dn6,pkg59,71.0,78.0,81
66.0,dn7,pkg59,71.0,78.0,89
66.0,dn8,pkg59,71.0,78.0,89
66.0,dn9,pkg59,71.0,78.0,89
66.0,dn10,pkg59,71.0,78.0,90
66.0,dn11,pkg59,71.0,78.0,90
66.0,dn12,pkg59,71.0,78.0,90
66.0,dn13,pkg59,71.0,78.0,93
66.0,dn14,pkg59,71.0,78.0,93
66.0,dn15,pkg59,71.0,78.0,93
67.0,dn1,pkg60,72.0,80.0,94
67.0,dn2,pkg60,72.0,80.0,94
67.0,dn3,pkg60,72.0,80.0,94
67.0,dn4,pkg60,72.0,80.0,89
67.0,dn5,pkg60,72.0,80.0,89
67.0,dn6,pkg60,72.0,80.0,89
67.0,dn7,pkg60,72.0,80.0,85
67.0,dn8,pkg60,72.0,80.0,85
67.0,dn9,pkg60,72.0,80.0,85
67.0,dn10,pkg60,72.0,80.0,96
67.0,dn11,pkg60,72.0,80.0,96
67.0,dn12,pkg60,72.0,80.0,96
67.0,dn13,pkg60,72.0,80.0,91
67.0,dn14,pkg60,72.0,80.0,91
67.0,dn15,pkg60,72.0,80.0,91
71.0,dn1,pkg61,76.0,85.0,104
71.0,dn2,pkg61,76.0,85.0,104
71.0,dn3,pkg61,76.0,85.0,104
71.0,dn4,pkg61,76.0,85.0,94
71.0,dn5,pkg61,76.0,85.0,94
71.0,dn6,pkg61,76.0,85.0,94
71.0,dn7,pkg61,76.0,85.0,95
71.0,dn8,pkg61,76.0,85.0,95
71.0,dn9,pkg61,76.0,85.0,95
71.0,dn10,pkg61,76.0,85.0,103
71.0,dn11,pkg61,76.0,85.0,103
71.0,dn12,pkg61,76.0,85.0,103
71.0,dn13,pkg61,76.0,85.0,102
71.0,dn14,pkg61,76.0,85.0,102
71.0,dn15,pkg61,76.0,85.0,102
73.0,dn1,pkg62,82.0,91.0,110
73.0,dn2,pkg62,82.0,91.0,110
73.0,dn3,pkg62,82.0,91.0,110
73.0,dn4,pkg62,82.0,91.0,102
73.0,dn5,pkg62,82.0,91.0,102
73.0,dn6,pkg62,82.0,91.0,102
73.0,dn7,pkg62,82.0,91.0,100
73.0,dn8,pkg62,82.0,91.0,100
73.0,dn9,pkg62,82.0,91.0,100
73.0,dn10,pkg62,82.0,91.0,111
73.0,dn11,pkg62,82.0,91.0,111
73.0,dn12,pkg62,82.0,91.0,111
73.0,dn13,pkg62,82.0,91.0,107
73.0,dn14,pkg62,82.0,91.0,107
73.0,dn15,pkg62,82.0,91.0,107
74.0,dn1,pkg63,81.0,91.0,110
74.0,dn2,pkg63,81.0,91.0,110
74.0,dn3,pkg63,81.0,91.0,110
74.0,dn4,pkg63,81.0,91.0,101
74.0,dn5,pkg63,81.0,91.0,101
74.0,dn6,pkg63,81.0,91.0,101
74.0,dn7,pkg63,81.0,91.0,101
74.0,dn8,pkg63,81.0,91.0,101
74.0,dn9,pkg63,81.0,91.0,101
74.0,dn10,pkg63,81.0,91.0,110
74.0,dn11,pkg63,81.0,91.0,110
74.0,dn12,pkg63,81.0,91.0,110
74.0,dn13,pkg63,81.0,91.0,108
74.0,dn14,pkg63,81.0,91.0,108
74.0,dn15,pkg63,81.0,91.0,108
81.0,dn1,pkg64,88.0,94.0,108
81.0,dn2,pkg64,88.0,94.0,108
81.0,dn3,pkg64,88.0,94.0,108
81.0,dn4,pkg64,88.0,94.0,111
81.0,dn5,pkg64,88.0,94.0,111
81.0,dn6,pkg64,88.0,94.0,111
81.0,dn7,pkg64,88.0,94.0,100
81.0,dn8,pkg64,88.0,94.0,100
81.0,dn9,pkg64,88.0,94.0,100
81.0,dn10,pkg64,88.0,94.0,115
81.0,dn11,pkg64,88.0,94.0,115
81.0,dn12,pkg64,88.0,94.0,115
81.0,dn13,pkg64,88.0,94.0,99
81.0,dn14,pkg64,88.0,94.0,99
81.0,dn15,pkg64,88.0,94.0,99
84.0,dn1,pkg65,90.0,100.0,115
84.0,dn2,pkg65,90.0,100.0,115
84.0,dn3,pkg65,90.0,100.0,115
84.0,dn4,pkg65,90.0,100.0,104
84.0,dn5,pkg65,90.0,100.0,104
84.0,dn6,pkg65,90.0,100.0,104
84.0,dn7,pkg65,90.0,100.0,111
84.0,dn8,pkg65,90.0,100.0,111
84.0,dn9,pkg65,90.0,100.0,111
84.0,dn10,pkg65,90.0,100.0,113
84.0,dn11,pkg65,90.0,100.0,113
84.0,dn12,pkg65,90.0,100.0,113
84.0,dn13,pkg65,90.0,100.0,115
84.0,dn14,pkg65,90.0,100.0,115
84.0,dn15,pkg65,90.0,100.0,115
85.0,dn1,pkg66,93.0,101.0,115
85.0,dn2,pkg66,93.0,101.0,115
85.0,dn3,pkg66,93.0,101.0,115
85.0,dn4,pkg66,93.0,101.0,111
85.0,dn5,pkg66,93.0,101.0,111
85.0,dn6,pkg66,93.0,101.0,111
85.0,dn7,pkg66,93.0,101.0,122
85.0,dn8,pkg66,93.0,101.0,122
85.0,dn9,pkg66,93.0,101.0,122
85.0,dn10,pkg66,93.0,101.0,106
85.0,dn11,pkg66,93.0,101.0,106
85.0,dn12,pkg66,93.0,101.0,106
85.0,dn13,pkg66,93.0,101.0,122
85.0,dn14,pkg66,93.0,101.0,122
85.0,dn15,pkg66,93.0,101.0,122
86.0,dn1,pkg67,92.0,101.0,114
86.0,dn2,pkg67,92.0,101.0,114
86.0,dn3,pkg67,92.0,101.0,114
86.0,dn4,pkg67,92.0,101.0,102
86.0,dn5,pkg67,92.0,101.0,102
86.0,dn6,pkg67,92.0,101.0,102
86.0,dn7,pkg67,92.0,101.0,113
86.0,dn8,pkg67,92.0,101.0,113
86.0,dn9,pkg67,92.0,101.0,113
86.0,dn10,pkg67,92.0,101.0,111
86.0,dn11,pkg67,92.0,101.0,111
86.0,dn12,pkg67,92.0,101.0,111
86.0,dn13,pkg67,92.0,101.0,117
86.0,dn14,pkg67,92.0,101.0,117
86.0,dn15,pkg67,92.0,101.0,117
93.0,dn1,pkg68,103.0,113.0,127
93.0,dn2,pkg68,103.0,113.0,127
93.0,dn3,pkg68,103.0,113.0,127
93.0,dn4,pkg68,103.0,113.0,119
93.0,dn5,pkg68,103.0,113.0,119
93.0,dn6,pkg68,103.0,113.0,119
93.0,dn7,pkg68,103.0,113.0,130
93.0,dn8,pkg68,103.0,113.0,130
93.0,dn9,pkg68,103.0,113.0,130
93.0,dn10,pkg68,103.0,113.0,119
93.0,dn11,pkg68,103.0,113.0,119
93.0,dn12,pkg68,103.0,113.0,119
93.0,dn13,pkg68,103.0,113.0,132
93.0,dn14,pkg68,103.0,113.0,132
93.0,dn15,pkg68,103.0,113.0,132
94.0,dn1,pkg69,103.0,109.0,123
94.0,dn2,pkg69,103.0,109.0,123
94.0,dn3,pkg69,103.0,109.0,123
94.0,dn4,pkg69,103.0,109.0,117
94.0,dn5,pkg69,103.0,109.0,117
94.0,dn6,pkg69,103.0,109.0,117
94.0,dn7,pkg69,103.0,109.0,129
94.0,dn8,pkg69,103.0,109.0,129
94.0,dn9,pkg69,103.0,109.0,129
94.0,dn10,pkg69,103.0,109.0,114
94.0,dn11,pkg69,103.0,109.0,114
94.0,dn12,pkg69,103.0,109.0,114
94.0,dn13,pkg69,103.0,109.0,129
94.0,dn14,pkg69,103.0,109.0,129
94.0,dn15,pkg69,103.0,109.0,129
98.0,dn1,pkg70,107.0,116.0,125
98.0,dn2,pkg70,107.0,116.0,125
98.0,dn3,pkg70,107.0,116.0,125
98.0,dn4,pkg70,107.0,116.0,134
98.0,dn5,pkg70,107.0,116.0,134
98.0,dn6,pkg70,107.0,116.0,134
98.0,dn7,pkg70,107.0,116.0,128
98.0,dn8,pkg70,107.0,116.0,128
98.0,dn9,pkg70,107.0,116.0,128
98.0,dn10,pkg70,107.0,116.0,134
98.0,dn11,pkg70,107.0,116.0,134
98.0,dn12,pkg70,107.0,116.0,134
98.0,dn13,pkg70,107.0,116.0,120
98.0,dn14,pkg70,107.0,116.0,120
98.0,dn15,pkg70,107.0,116.0,120
0.0,dn1,pkg1,9.0,14.0,20
0.0,dn1,pkg2,9.0,17.0,33
0.0,dn1,pkg3,7.0,12.0,18
0.0,dn1,pkg4,8.0,13.0,21
0.0,dn1,pkg5,9.0,16.0,30
0.0,dn1,pkg6,6.0,16.0,32
0.0,dn1,pkg7,5.0,12.0,17
0.0,dn1,pkg8,10.0,15.0,26
0.0,dn1,pkg9,6.0,14.0,27
0.0,dn1,pkg10,5.0,11.0,14
0.0,dn1,pkg11,5.0,15.0,33
0.0,dn1,pkg12,9.0,14.0,17
0.0,dn1,pkg13,9.0,15.0,24
0.0,dn1,pkg14,10.0,18.0,23
0.0,dn1,pkg15,6.0,12.0,27
0.0,dn1,pkg16,5.0,13.0,29
0.0,dn1,pkg17,9.0,18.0,28
0.0,dn1,pkg18,6.0,15.0,22
0.0,dn1,pkg19,8.0,15.0,32
0.0,dn1,pkg20,10.0,17.0,24
0.0,dn1,pkg21,7.0,13.0,16
0.0,dn1,pkg22,8.0,16.0,32
0.0,dn2,pkg1,9.0,14.0,20
0.0,dn2,pkg2,9.0,17.0,33
0.0,dn2,pkg3,7.0,12.0,18
0.0,dn2,pkg4,8.0,13.0,21
0.0,dn2,pkg5,9.0,16.0,30
0.0,dn2,pkg6,6.0,16.0,32
0.0,dn2,pkg7,5.0,12.0,17
0.0,dn2,pkg8,10.0,15.0,26
0.0,dn2,pkg9,6.0,14.0,27
0.0,dn2,pkg10,5.0,11.0,14
0.0,dn2,pkg11,5.0,15.0,33
0.0,dn2,pkg12,9.0,14.0,17
0.0,dn2,pkg13,9.0,15.0,24
0.0,dn2,pkg14,10.0,18.0,23
0.0,dn2,pkg15,6.0,12.0,27
0.0,dn2,pkg16,5.0,13.0,29
0.0,dn2,pkg17,9.0,18.0,28
0.0,dn2,pkg18,6.0,15.0,22
0.0,dn2,pkg19,8.0,15.0,32
0.0,dn2,pkg20,10.0,17.0,24
0.0,dn2,pkg21,7.0,13.0,16
0.0,dn2,pkg22,8.0,16.0,32
0.0,dn3,pkg1,9.0,14.0,20
0.0,dn3,pkg2,9.0,17.0,33
0.0,dn3,pkg3,7.0,12.0,18
0.0,dn3,pkg4,8.0,13.0,21
0.0,dn3,pkg5,9.0,16.0,30
0.0,dn3,pkg6,6.0,16.0,32
0.0,dn3,pkg7,5.0,12.0,17
0.0,dn3,pkg8,10.0,15.0,26
0.0,dn3,pkg9,6.0,14.0,27
0.0,dn3,pkg10,5.0,11.0,14
0.0,dn3,pkg11,5.0,15.0,33
0.0,dn3,pkg12,9.0,14.0,17
0.0,dn3,pkg13,9.0,15.0,24
0.0,dn3,pkg14,10.0,18.0,23
0.0,dn3,pkg15,6.0,12.0,27
0.0,dn3,pkg16,5.0,13.0,29
0.0,dn3,pkg17,9.0,18.0,28
0.0,dn3,pkg18,6.0,15.0,22
0.0,dn3,pkg19,8.0,15.0,32
0.0,dn3,pkg20,10.0,17.0,24
0.0,dn3,pkg21,7.0,13.0,16
0.0,dn3,pkg22,8.0,16.0,32
0.0,dn4,pkg1,9.0,14.0,30
0.0,dn4,pkg2,9.0,17.0,31
0.0,dn4,pkg3,7.0,12.0,22
0.0,dn4,pkg4,8.0,13.0,24
0.0,dn4,pkg5,9.0,16.0,31
0.0,dn4,pkg6,6.0,16.0,19
0.0,dn4,pkg7,5.0,12.0,26
0.0,dn4,pkg8,10.0,15.0,23
0.0,dn4,pkg9,6.0,14.0,33
0.0,dn4,pkg10,5.0,11.0,22
0.0,dn4,pkg11,5.0,15.0,23
0.0,dn4,pkg12,9.0,14.0,29
0.0,dn4,pkg13,9.0,15.0,22
0.0,dn4,pkg14,10.0,18.0,35
0.0,dn4,pkg15,6.0,12.0,14
0.0,dn4,pkg16,5.0,13.0,29
0.0,dn4,pkg17,9.0,18.0,24
0.0,dn4,pkg18,6.0,15.0,24
0.0,dn4,pkg19,8.0,15.0,29
0.0,dn4,pkg20,10.0,17.0,25
0.0,dn4,pkg21,7.0,13.0,24
0.0,dn4,pkg22,8.0,16.0,19
0.0,dn5,pkg1,9.0,14.0,30
0.0,dn5,pkg2,9.0,17.0,31
0.0,dn5,pkg3,7.0,12.0,22
0.0,dn5,pkg4,8.0,13.0,24
0.0,dn5,pkg5,9.0,16.0,31
0.0,dn5,pkg6,6.0,16.0,19
0.0,dn5,pkg7,5.0,12.0,26
0.0,dn5,pkg8,10.0,15.0,23
0.0,dn5,pkg9,6.0,14.0,33
0.0,dn5,pkg10,5.0,11.0,22
0.0,dn5,pkg11,5.0,15.0,23
0.0,dn5,pkg12,9.0,14.0,29
0.0,dn5,pkg13,9.0,15.0,22
0.0,dn5,pkg14,10.0,18.0,35
0.0,dn5,pkg15,6.0,12.0,14
0.0,dn5,pkg16,5.0,13.0,29
0.0,dn5,pkg17,9.0,18.0,24
0.0,dn5,pkg18,6.0,15.0,24
0.0,dn5,pkg19,8.0,15.0,29
0.0,dn5,pkg20,10.0,17.0,25
0.0,dn5,pkg21,7.0,13.0,24
0.0,dn5,pkg22,8.0,16.0,19
0.0,dn6,pkg1,9.0,14.0,30
0.0,dn6,pkg2,9.0,17.0,31
0.0,dn6,pkg3,7.0,12.0,22
0.0,dn6,pkg4,8.0,13.0,24
0.0,dn6,pkg5,9.0,16.0,31
0.0,dn6,pkg6,6.0,16.0,19
0.0,dn6,pkg7,5.0,12.0,26
0.0,dn6,pkg8,10.0,15.0,23
0.0,dn6,pkg9,6.0,14.0,33
0.0,dn6,pkg10,5.0,11.0,22
0.0,dn6,pkg11,5.0,15.0,23
0.0,dn6,pkg12,9.0,14.0,29
0.0,dn6,pkg13,9.0,15.0,22
0.0,dn6,pkg14,10.0,18.0,35
0.0,dn6,pkg15,6.0,12.0,14
0.0,dn6,pkg16,5.0,13.0,29
0.0,dn6,pkg17,9.0,18.0,24
0.0,dn6,pkg18,6.0,15.0,24
0.0,dn6,pkg19,8.0,15.0,29
0.0,dn6,pkg20,10.0,17.0,25
0.0,dn6,pkg21,7.0,13.0,24
0.0,dn6,pkg22,8.0,16.0,19
0.0,dn7,pkg1,9.0,14.0,25
0.0,dn7,pkg2,9.0,17.0,19
0.0,dn7,pkg3,7.0,12.0,21
0.0,dn7,pkg4,8.0,13.0,31
0.0,dn7,pkg5,9.0,16.0,19
0.0,dn7,pkg6,6.0,16.0,30
0.0,dn7,pkg7,5.0,12.0,29
0.0,dn7,pkg8,10.0,15.0,33
0.0,dn7,pkg9,6.0,14.0,23
0.0,dn7,pkg10,5.0,11.0,22
0.0,dn7,pkg11,5.0,15.0,25
0.0,dn7,pkg12,9.0,14.0,31
0.0,dn7,pkg13,9.0,15.0,30
0.0,dn7,pkg14,10.0,18.0,32
0.0,dn7,pkg15,6.0,12.0,26
0.0,dn7,pkg16,5.0,13.0,17
0.0,dn7,pkg17,9.0,18.0,26
0.0,dn7,pkg18,6.0,15.0,30
0.0,dn7,pkg19,8.0,15.0,18
0.0,dn7,pkg20,10.0,17.0,26
0.0,dn7,pkg21,7.0,13.0,25
0.0,dn7,pkg22,8.0,16.0,28
0.0,dn8,pkg1,9.0,14.0,25
0.0,dn8,pkg2,9.0,17.0,19
0.0,dn8,pkg3,7.0,12.0,21
0.0,dn8,pkg4,8.0,13.0,31
0.0,dn8,pkg5,9.0,16.0,19
0.0,dn8,pkg6,6.0,16.0,30
0.0,dn8,pkg7,5.0,12.0,29
0.0,dn8,pkg8,10.0,15.0,33
0.0,dn8,pkg9,6.0,14.0,23
0.0,dn8,pkg10,5.0,11.0,22
